doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
83139,206,Concatenation Blocking Sets,0.5035741329193115,510,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83143,77,Quantum Algorithmic Complexity,0.6281306147575378,202,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83145,112,Secure Function Computation Capacity,0.6616008877754211,312,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83146,228,Dynamic Scene Decomposition,0.6815818548202515,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83147,1,AI Story Understanding,0.56337970495224,2,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83148,158,Video Explainability Frameworks,0.7218062877655029,416,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83150,165,Random Layer Mixup,0.6069461703300476,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83153,18,Variable Word Rate Modeling,0.6334981322288513,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83154,13,Combinatorial Auction Optimization,0.6298873424530029,18,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83155,165,Random Layer Mixup,0.5387642979621887,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83156,229,Emotion Diffusion Synthesis,0.631972074508667,551,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83157,22,Spatial-Textual Document Analysis,0.5019640326499939,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83159,166,Multimodal Semantic Forecasting,0.5342534780502319,433,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83160,155,Characteristic-Driven Summarization,0.6214054226875305,412,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83162,190,Multiset Hypergraph Learning,0.6582311391830444,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83166,113,Powerlaw Skew Analysis,0.5635308623313904,314,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83168,262,Neural Field Dataset Compression,0.6225658655166626,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83171,253,Pruning Impact Analysis,0.6313604116439819,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83175,200,Causal Quantization Methods,0.6022177338600159,498,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83176,5,Novelty-Based Retrieval Evaluation,0.5464646220207214,7,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83178,177,Diffusion-Based Image Refinement,0.5563333630561829,451,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83179,254,Vision-Based Odometry Systems,0.5351690053939819,588,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83180,161,UAV-5G Blockchain Networks,0.5969797372817993,423,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83181,196,Neuromorphic CAD Systems,0.5618682503700256,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83184,196,Neuromorphic CAD Systems,0.5067113637924194,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83185,87,Space-Time Coding Performance,0.5031890869140625,238,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83190,132,Real-Time Compression Systems,0.6215506792068481,360,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83192,88,MIMO Channel Optimization,0.5726693868637085,239,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83193,146,Sparse Weight Tuning Networks,0.5679720640182495,397,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83194,80,Dominating Set Approximation and Partial Order Episode Mining,0.5003122091293335,212,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83195,247,Low-Resource Language Adaptation,0.5338630676269531,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83197,103,Rate-Distortion Testing,0.5020337700843811,293,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83201,245,EEG-Facial Expression Synthesis,0.5726547837257385,575,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83202,71,Dynamic Mesh Optimization,0.5546536445617676,178,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83203,247,Low-Resource Language Adaptation,0.6317164301872253,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83204,200,Causal Quantization Methods,0.6174463033676147,498,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83205,164,Cold Start Recommendation,0.5414332151412964,429,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83206,12,Predictor-Based Parsing,0.634413480758667,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83209,62,Human Speculative Trading,0.543254017829895,159,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83210,153,Cuboid Structure Recovery,0.7051704525947571,405,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83211,20,Multi-Channel Rate Distortion Optimization,0.5101286172866821,27,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83212,162,Quantum Random Feature Sampling,0.7129924297332764,425,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83213,154,Bandit Learning Games,0.6852304339408875,406,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83215,126,Differential Privacy Mechanisms,0.7310887575149536,347,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83219,165,Random Layer Mixup,0.5662788152694702,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83221,253,Pruning Impact Analysis,0.6435368657112122,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83223,173,Likelihood-Free Inference,0.5888469219207764,441,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83225,116,Kolakoski Sequence Properties,0.5483418107032776,323,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83228,153,Cuboid Structure Recovery,0.586311399936676,405,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83229,105,Market Equilibrium Complexity,0.5624546408653259,299,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83236,190,Multiset Hypergraph Learning,0.552001416683197,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83237,176,Interpretable Neural Architectures,0.6390315890312195,446,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83238,87,Space-Time Coding Performance,0.5209526419639587,238,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83239,216,Universal Language Translation,0.6459370255470276,527,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83242,188,Phoneme Granularity Contrastive Learning,0.6396331787109375,474,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83243,224,Persona-Based Moderation Datasets,0.5729037523269653,541,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83246,134,Field-Normalized Altmetrics,0.6592656373977661,371,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83247,104,Dual Code Gray Mapping,0.5937868356704712,297,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83250,146,Sparse Weight Tuning Networks,0.5697123408317566,397,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83251,247,Low-Resource Language Adaptation,0.5587637424468994,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83252,207,Compositional Attack Defense,0.5665432810783386,511,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83259,36,Dynamic Topic Modeling,0.5249481797218323,100,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83260,1,AI Story Understanding,0.5347375869750977,2,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83261,22,Spatial-Textual Document Analysis,0.5377835035324097,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83263,165,Random Layer Mixup,0.6190580129623413,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83265,159,Soft Channel Coding Exponents,0.5617749691009521,417,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83268,205,Component Estimation Robustness,0.5277263522148132,509,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83269,146,Sparse Weight Tuning Networks,0.5757783651351929,397,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83271,44,Planning-Augmented RL,0.6174660325050354,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83272,273,Multi-Layer Depth Ambiguity Resolution,0.6945322155952454,613,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83273,234,DP Multi-Sampling Approximation,0.7029887437820435,557,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83274,177,Diffusion-Based Image Refinement,0.6744074821472168,451,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83275,207,Compositional Attack Defense,0.6092977523803711,511,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83276,161,UAV-5G Blockchain Networks,0.5094380378723145,423,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83277,18,Variable Word Rate Modeling,0.5002905130386353,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83278,201,Cross-Lingual Scene Text SR,0.5437529683113098,502,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83280,271,Spiking Mamba Architectures,0.5904431343078613,610,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83281,63,Natural Language Chatbot Limitations,0.5293525457382202,161,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83284,219,Sketch-Based 3D Reconstruction,0.6280277967453003,535,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83285,189,Self-Supervised AST Pretraining,0.6099097728729248,478,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83287,44,Planning-Augmented RL,0.6133461594581604,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83289,138,Cluttered Grasping Optimization,0.5961424708366394,377,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83290,18,Variable Word Rate Modeling,0.5847213268280029,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83291,156,Sub-Character MT Performance,0.5755703449249268,413,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83292,53,Context-Dependent Classification,0.5807056427001953,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83293,273,Multi-Layer Depth Ambiguity Resolution,0.5211710929870605,613,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83295,189,Self-Supervised AST Pretraining,0.6435508728027344,478,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83296,223,Latent Watermarking Systems,0.6204918026924133,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83298,143,Visual Debugging Sequences,0.6226969361305237,390,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83300,1,AI Story Understanding,0.5372797846794128,2,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83301,190,Multiset Hypergraph Learning,0.5832930207252502,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83303,158,Video Explainability Frameworks,0.5645395517349243,416,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83308,184,Event-Based Vision UpSampling,0.650910496711731,465,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83311,248,Zero-Shot Lidar Completion,0.5544133186340332,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83314,104,Dual Code Gray Mapping,0.55216383934021,297,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83315,37,Distributed Time-Stamped Key Archiving,0.5725874304771423,102,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83316,76,Single-Camera Gaze-Orientation Estimation,0.6460444927215576,200,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83318,223,Latent Watermarking Systems,0.5308154821395874,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83320,262,Neural Field Dataset Compression,0.568692684173584,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83321,188,Phoneme Granularity Contrastive Learning,0.5262735486030579,474,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83324,36,Dynamic Topic Modeling,0.5009158253669739,100,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83327,69,Radio Regulation Governance,0.5812778472900391,174,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83329,248,Zero-Shot Lidar Completion,0.5880193710327148,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83330,265,Phenological Orchard Datasets,0.5837511420249939,601,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83331,145,Compressed Data Detection,0.5184921026229858,395,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83332,267,Multi-Style Diffusion Fusion,0.555426836013794,603,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83333,166,Multimodal Semantic Forecasting,0.5222511291503906,433,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83334,165,Random Layer Mixup,0.5230235457420349,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83338,50,Epistemic State Representation,0.6092798709869385,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83339,34,Privacy-Efficiency Tradeoffs,0.5192337036132812,69,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83340,132,Real-Time Compression Systems,0.5769702196121216,360,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83342,165,Random Layer Mixup,0.535173773765564,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83343,198,Point Cloud SSM Learning,0.5294546484947205,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83345,196,Neuromorphic CAD Systems,0.5431394577026367,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83348,155,Characteristic-Driven Summarization,0.5293864011764526,412,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83350,190,Multiset Hypergraph Learning,0.5243399739265442,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83351,223,Latent Watermarking Systems,0.6376980543136597,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83353,228,Dynamic Scene Decomposition,0.5401891469955444,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83355,198,Point Cloud SSM Learning,0.630418598651886,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83356,104,Dual Code Gray Mapping,0.5065416097640991,297,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83358,185,Human Feedback Modeling,0.5129313468933105,468,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83360,99,Energy-Efficient Communication,0.5401465892791748,284,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83362,44,Planning-Augmented RL,0.524937093257904,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83365,239,Wearable Physiological Diet Monitoring,0.5151498317718506,569,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83371,199,Periodic Universal Audio Synthesis,0.5057099461555481,496,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83372,15,Optimal Belief Revision,0.5515275001525879,21,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83373,53,Context-Dependent Classification,0.5218771696090698,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83374,253,Pruning Impact Analysis,0.5295059680938721,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83375,146,Sparse Weight Tuning Networks,0.5690505504608154,397,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83377,183,Multilingual Image Captioning,0.6680882573127747,463,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83378,66,Quantum Domain Theory,0.5186341404914856,170,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83379,191,Domain-Generalization MOT,0.5091493129730225,483,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83381,262,Neural Field Dataset Compression,0.6192176342010498,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83383,272,Prompt Adaptive Scaling,0.5702472925186157,611,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83385,229,Emotion Diffusion Synthesis,0.6464351415634155,551,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83386,53,Context-Dependent Classification,0.6007205843925476,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
83387,149,Psychiatric Readmission Prediction,0.5949655175209045,400,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
